ind,Lambda,max packing efficiency,OFM: s^1 - s^2,OFM: s^1 - d^2,OFM: s^2 - s^2,OFM: s^2 - s^1,OFM: p^1 - p^1,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,OFM: p^1 - s^1,OFM: s^1 - f^1,OFM: s^1 - p^4,avg d valence electrons,std_dev Gaussian center=6.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: d^1 - s^1,OFM: s^1 - s^1,std_dev Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=3.0 width=1.0,mean Gaussian center=1.0 width=1.0,OFM: s^1 - p^3,mean Gaussian center=2.0 width=1.0,OFM: s^1 - p^1,avg p valence electrons,structural complexity per cell,mean Gaussian center=5.0 width=1.0,mean Gaussian center=3.0 width=1.0,structural complexity per atom,avg f valence electrons,mean Gaussian center=7.0 width=1.0,avg s valence electrons,std_dev Gaussian center=2.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,mean Gaussian center=9.0 width=1.0,std_dev Gaussian center=5.0 width=1.0,OFM: s^1 - d^1,std_dev Gaussian center=9.0 width=1.0,std_dev Gaussian center=0.0 width=1.0,mean Gaussian center=0.0 width=1.0,mean Gaussian center=4.0 width=1.0
342,0.489010989010989,0.4887581778802631,0.0,0.0,1.9394044758673576,0.0,0.6144127410107485,0.0,0.0133959258686301,0.0,0.0,0.0,0.0,0.0022072765290119,0.0038226332697528,0.0,0.0,0.0012249772300489,0.0,0.0009373121510339,0.0738788865349131,0.0,0.1198946792475993,0.0,0.6666666666666666,2.7548875021634687,0.1166420289183704,0.1139525521837643,0.9182958340544896,0.0,0.1175822794833533,2.0,0.008908398459489,0.0013491544160574,0.1168225372860364,0.0007040919735559,0.0,0.0039187731567442,0.0114118149559702,0.0230732313672179,0.1177561804811307
343,0.4567032967032967,0.4895519476546555,0.0,0.0,1.966588863231809,0.0,0.6217873979008826,0.0,0.0128149156316499,0.0,0.0,0.0,0.0,0.0021806013912094,0.0035038059315756,0.0,0.0,0.0004157668597386,0.0,2.598040648743019e-05,0.079332011203351,0.0,0.1253660775243076,0.0,0.6666666666666666,2.7548875021634687,0.1207220958042137,0.1187663275720484,0.9182958340544896,0.0,0.121988404685757,2.0,0.0093900470019483,0.0020392933788158,0.1184338607165667,0.0009834676750448,0.0,0.0018762068032464,0.0119961395792526,0.0252784075084356,0.1236932992809249
344,0.38,0.4713342239295975,0.0,0.0,1.813995124628826,0.0,0.8534813994125424,0.0,0.0215141994923629,0.0,0.0,0.0,0.0,0.003015290261302,0.0015552048213045,0.0,0.0,0.0010714511314291,0.0,0.0064908912157205,0.094388083557628,0.0,0.134344629999486,0.0,0.75,12.0,0.1326583862990345,0.1305201345146033,1.5,0.0,0.1304597938504453,2.0,0.0090296011068373,0.0035567145612196,0.1333890017600324,0.0035897874956816,0.0,0.0017015523841319,0.0156492777861947,0.0337472095124988,0.1301857591055948
345,0.32,0.4696048123163374,0.0,0.0,1.7563236370938529,0.0,0.995057924017842,0.0,0.0201317134349887,0.0,0.0,0.0,0.0,0.0044484931301207,0.0031588521636228,0.0,0.0,0.0013623739848745,0.0,0.0034792476798743,0.1038863554448811,0.0,0.1403093428740348,0.0,0.8,3.6096404744368114,0.1409468238007077,0.1382719510929579,0.7219280948873623,0.0,0.1390235191906076,2.0,0.0025808390347777,0.0014308018556119,0.1404381985385299,0.0007152325410529,0.0,0.0024049807012321,0.0149971161585656,0.0389401104212417,0.1348911911049723
346,1.63,0.3163563841754032,0.4960497612876531,0.0,0.0,0.1287231121337284,0.0,0.0,0.0071558756720927,0.0,0.0,0.0,0.0,0.0037008402010921,0.0027906540813162,0.0,1.708936292295199,0.0010150925777176,0.0,0.0061791114591214,0.6268369220431546,0.0,0.6442466719298325,0.0,0.0,24.053747805010275,0.6475625239601683,0.6497874366247144,2.186704345910025,0.0,0.647317899286703,1.0909090909090908,0.0089010499063908,0.0021997442106681,0.6491383330525186,0.0034143095416907,0.0,0.0036519368729216,0.0520282512793917,0.4923720048248939,0.6467931730918853
347,0.73,0.2652095624615862,0.5250715221467949,0.0,0.0,0.1338564072117423,0.0,0.0,0.0043693493487196,0.0,0.0,0.0,0.0,0.0051341470875203,0.0013844643454095,0.0,1.131297178980221,0.0010115148223037,0.0,0.0100171544172578,0.3199366601584552,0.0,0.3437956631298186,0.0,0.0,4.141709450076292,0.3476810126211034,0.3541711408270388,0.5916727785823275,0.0,0.3479696042927641,1.1428571428571428,0.0165695702109539,0.0025870446101822,0.3518610585999547,0.0041889520229744,0.0,0.0041426268927849,0.0562678358303065,0.235676044164576,0.3486983515552612
348,2.65,0.3234819299321668,0.6132834187884822,0.0,0.0,0.1052829525128895,0.0,0.0,0.0041814783344756,0.0,0.0,0.0,0.0,0.003346729439362,9.679946308878704e-05,0.0,1.7193695176572237,0.000432930446724,0.0,0.0042382152484101,0.6527273620216939,0.0,0.6698755729260697,0.0,0.0,5.086166327180323,0.6722843985861574,0.6745336061344444,0.3912435636292556,0.0,0.6720883388888403,1.0769230769230769,0.0063742614083068,0.0021721229627268,0.6697183608519927,0.0027542140866523,0.0,0.0026645412036356,0.0452909074196174,0.5147779353554189,0.6726397826823726
349,2.21,0.3354982069694432,0.4357563925815418,0.0,0.0,0.1060711874260907,0.0,0.0,0.0041082424906017,0.0,0.0,0.0,0.0,0.0031448277275726,0.0026955490934575,0.0,1.9835941839170192,0.0014301732868964,0.0,0.0069787693364765,0.6648181283860277,0.0,0.6809389250043544,0.0,0.0,34.28341890015258,0.6841904734878844,0.6868755477100628,2.4488156357251847,0.0,0.6835972038392013,1.0714285714285714,0.0084654061768067,0.0030003281872752,0.6885230899993534,0.0011986388069433,0.0,0.0013037683068,0.0498783425816358,0.5262840587809698,0.6837437492693011
350,1.98,0.2505802014725778,0.5099222627833782,0.0,0.0,0.0683903484980157,0.0,0.0,0.0057180675567591,0.0,0.0,0.0,0.0,0.002551392962871,0.0019851130359898,0.0,1.5711167059457691,0.0020834770555022,0.0,0.0041724166602661,0.4514099339578862,0.0,0.4717672483219809,0.0,0.0,10.283418900152585,0.473570220293395,0.4770144045438551,0.7345299214394703,0.0,0.4749095779541114,1.0714285714285714,0.0101835781090657,0.0003534988589888,0.4802579505813863,0.0040253303109001,0.0,0.0053401652584404,0.0413330483953304,0.3258727304449594,0.4750408832599461
351,1.35,0.2146190726708822,0.2941811530096719,0.0,0.0,0.0774979897275437,0.0,0.0,0.0116389191537519,0.0,0.0,0.0,0.0,0.0040475942454485,0.0054610625178066,0.0,1.4841630693420338,0.0035345058632462,0.0,0.006066745103375,0.4673727612038809,0.0,0.4815497930654022,0.0,0.0,44.60335893412778,0.4854188129254215,0.4860829240056171,2.9735572622751856,0.0,0.4866543622703138,1.0666666666666669,0.0098525380533601,0.0019215700161871,0.486434914315564,0.0036011783640194,0.0,0.0026009797028409,0.044604416001494,0.3358023732042435,0.4879212213083176
352,0.83,0.2060615131863135,0.233952764500169,0.0,0.0,0.070217941842472,0.0,0.0,0.0102933954100978,0.0,0.0,0.0,0.0,0.0028358062271401,0.005481214685094,0.0,1.5646409711322362,0.002153765643802,0.0,0.0039745957697707,0.5534977055123267,0.0,0.5676359444074608,0.0,0.0,138.97373660251156,0.5712898972879837,0.5721563253832114,4.08746284125034,0.0,0.5723474445051572,1.0588235294117647,0.0107529876603753,0.0029212016366295,0.5692063034857742,0.003209816550149,0.0,0.0033796354914993,0.0459517072590214,0.4158550236486205,0.5731395413141994
353,0.98,0.4367789844319262,0.7386931432084923,0.0,0.0,0.3836152872467028,0.0,0.0,0.0107613193246523,0.0,0.0,0.0,0.0,0.0021430991778165,0.0023981838014609,0.0,1.2289754066108454,0.0012284722077482,0.0,0.002023941985951,0.3269908823264983,0.0,0.351030868823144,0.0,0.0,7.60964047443681,0.3519593781344713,0.35309192885633,1.521928094887362,0.0,0.3524854401757742,1.2,0.0024016092256052,0.0016986994495862,0.3517335044025786,0.0024288567602236,0.0,0.0038581466069629,0.0357263868415089,0.1964458408629539,0.3517964395224738
354,0.76,0.4385887668194742,0.7831194115703578,0.0,0.0,0.397395184948116,0.0,0.0,0.0109093994580173,0.0,0.0,0.0,0.0,0.001041179353548,0.00077667760791,0.0,1.2878464189891157,0.0014008102431753,0.0,0.0010836988888115,0.3831376870220168,0.0,0.4054739189907024,0.0,0.0,7.60964047443681,0.4061363002658474,0.4062754023927709,1.521928094887362,0.0,0.4065734621234854,1.2,0.0030873639231959,0.0011077798177061,0.4070115169329022,0.0009824546227768,0.0,0.0019542755292611,0.0315718036524611,0.244217157022772,0.4064255488019041
355,0.74,0.3502827830207518,0.5694352224512903,0.0,0.0002144631027622,0.3394872540279586,0.0,0.0,0.0079369254582369,0.0,0.0,0.0,0.0,0.0029843832492032,0.0038046364402701,0.0,1.0331834116315792,0.0020894418654562,0.0,0.0027933304516068,0.2536092334105573,0.0,0.2765231755525026,0.0,0.0,15.21928094887362,0.2793535899355109,0.2796620337324328,1.521928094887362,0.0,0.2785154118585064,1.2,0.0089843906290318,0.0002009004191208,0.2779117242089618,0.0010634128580713,0.0,0.0022062712070174,0.0494116690736773,0.14027579184813,0.2789773880276245
356,3.29,0.4606180672557501,1.048270959050252,0.0,0.0,0.2096541918100507,0.0,0.0,0.0113442303381599,0.0,0.0,0.0,0.0,0.0026263445011134,0.0027979838402513,0.0,1.6574619178039482,0.0021299176744791,0.0,0.0020027631219321,0.4455983281531971,0.0,0.4716542513952707,0.0,0.0,4.141709450076292,0.4731202043872623,0.4725804622721066,0.5916727785823275,0.0,0.472277090837314,1.1428571428571428,0.0007046763162836,0.0025086423871197,0.4727572502869739,0.0027606862658785,0.0,0.0022731085187653,0.0413051054183879,0.3197072753549624,0.47061443034291
357,2.72,0.46061806725575,1.0676537575105307,0.0,0.0,0.2135307515021065,0.0,0.0,0.0122253198572788,0.0,0.0,0.0,0.0,0.0023538422017581,0.0019193339236822,0.0,1.6881088130851911,0.002379297949988,0.0,0.0009990627649895,0.4727298097415531,0.0,0.498468962396622,0.0,0.0,4.141709450076292,0.4995296739254175,0.4989861457530968,0.5916727785823275,0.0,0.4987592899189934,1.1428571428571428,0.0017673999375552,0.0024300657955135,0.5016854600193751,0.0021530167759724,0.0,0.001811426402043,0.0410424724403107,0.3445397023894516,0.4974554832963675
358,2.52,0.4606180672557498,1.085010658053793,0.0,0.0,0.2170021316107591,0.0,0.0,0.0128780877042969,0.0,0.0,0.0,0.0,0.0019097822298817,0.0011170820752698,0.0,1.715552482504055,0.0017497505369045,0.0,0.0001369801373011,0.4978295415303918,0.0,0.5233220225923568,0.0,0.0,4.141709450076292,0.5239286326060624,0.52346557617626,0.5916727785823275,0.0,0.5233385611100528,1.1428571428571428,0.0026223364267277,0.0020513774693546,0.5251728452202185,0.0015299338484994,0.0,0.0043574102953719,0.0406717929312491,0.3677153895267059,0.5223721546704816
359,2.28,0.4606180672557499,1.0484111761667592,0.0,0.0,0.209682235233352,0.0,0.0,0.0113511880670808,0.0,0.0,0.0,0.0,0.0026253046321957,0.0027918144960423,0.0,1.6576836205315,0.0021318605617649,0.0,0.0019954208699435,0.445791250753717,0.0,0.4718446920987078,0.0,0.0,4.141709450076292,0.473308228512364,0.4727680148895198,0.5916727785823275,0.0,0.4724649965663858,1.1428571428571428,0.0007127502601982,0.0025095393482449,0.472770812255365,0.0027567353412337,0.0,0.0022802742958602,0.0413038057127784,0.3198829679905533,0.470804889258799
361,0.611,0.6801747615878314,0.0,0.0,1.84044951238873,0.0,0.0,0.0,6.0715321659188256e-18,0.0,0.0,0.0,7.5,2.549512416582222e-17,6.0092583949486385e-18,0.0,0.0,1.2509268882771005e-17,0.0,9.813077866773596e-18,0.0092550515873571,0.0,0.0513687563202784,0.0,0.75,6.0,0.0646218786120287,0.0673387314031748,1.5,0.0,0.059120738468418,1.0,1.4304896245381992e-17,1.3877787807814457e-17,0.0569037088504219,9.813077866773596e-18,0.0,8.498374721940739e-18,6.5333864583563655e-19,0.0004794098279863,0.0468281989539846
362,0.582,0.6801747615878314,0.0,0.0,1.845844788988016,0.0,0.0,0.0,1.5023145987371592e-18,0.0,0.0,0.0,7.5,1.2981481815797576e-17,1.993045536433795e-17,0.0,0.0,1.6638883060640372e-17,0.0,2.501853776554201e-17,0.0095548502008913,0.0,0.0522174916848418,0.0,0.75,6.0,0.0652090735653434,0.0675785112623804,1.5,0.0,0.0598926092460064,1.0,6.938893903907228e-18,1.8027775184845912e-17,0.0574212642185459,4.046035655711836e-17,0.0,2.9027475788800784e-17,3.1141336506778053e-19,0.0005028768667747,0.0474247884671889
363,0.41,0.6420538825320249,0.7844023414242574,0.0,0.0,0.745669098230663,0.0,0.0,0.0031008207732234,0.0,0.0,0.0,0.1666666666666666,0.0007060834455731,0.000826635511445,0.4891203609308714,1.4990043971551918,0.0003565541987813,0.0,0.0009081993910505,0.2610204797127043,0.0,0.2815421032679751,0.0,0.0,29.01955000865387,0.2827363729214652,0.2846254185387479,2.418295834054489,0.0,0.2839118283854483,1.25,0.0017234679489839,0.0003102168669509,0.2897644338803585,0.0004161830484994,0.5309323467573426,0.0014320718081986,0.005428581311538,0.1203546294966243,0.2836619612566253
364,0.353,0.6462172665520326,0.7847797785750311,0.0,0.0,0.7541828937556744,0.0,0.0,0.0048673639377907,0.0,0.0,0.0,0.1875,0.0004584005644315,0.000510595985854,0.5598916029664375,1.525274790948927,0.0005956175020123,0.0,0.0015336587531999,0.2574416017643041,0.0,0.2780446367693963,0.0,0.0,30.49022499567306,0.2792369125573877,0.2811011149365344,1.9056390622295665,0.0,0.2803673850932328,1.25,0.0018541486640177,0.0008005395883289,0.2845556443676084,0.0011091108984832,0.5914656050805428,0.0032846592607722,0.0071771181693058,0.1174955707709891,0.2801050331808101
365,0.536,0.6259675435563569,0.7671971748439054,0.0,0.0,0.7253226675974118,0.0,0.0,0.0010879567222732,0.0,0.0,0.0,0.125,0.0002993480582588,0.0003202663967475,0.3482974485861747,1.438141621337942,0.0001200126043644,0.0,0.0004167457589551,0.2681865980504117,0.0,0.2886332138592598,0.0,0.0,18.0,0.2898510046530673,0.2915724797686351,2.25,0.0,0.2908919662867096,1.25,0.0001305005803276,0.0001923304383727,0.2933279349069386,0.0003367615384944,0.4110510828685303,0.0012978260438281,0.0032828746372705,0.1263798127183582,0.2906779690171607
366,0.804,0.4583294275021098,0.0,0.0,1.2747881033115076,0.0,0.0,0.0,0.0045098877671253,0.0,0.0,0.0,0.0,0.0027654306264832,0.0009489691900921,0.0,0.0,0.0022550679881865,0.0,0.003236014964469,0.013594850864391,0.0,0.0448302239261806,0.0,1.3333333333333333,2.7548875021634687,0.0512103838646354,0.0534147643565577,0.9182958340544896,0.0,0.0546658715897212,2.0,0.0034822283074842,0.0001035453502235,0.0508764691586027,0.0006376855562336,0.0,0.0019163480900722,0.0007529565936345,0.0014305140039531,0.0527938327915736
367,0.5973,0.6052578681817928,0.0,0.0,1.7665905349368474,0.0,0.0,0.0,0.0014573039341695,0.0,0.0,0.0,0.0,0.0006705520232003,0.0003120994713635,0.0,0.0,0.0007567239084099,0.0,0.00100050678105,0.0227052342662852,0.0,0.0781463761993459,0.0,1.3333333333333333,2.7548875021634687,0.0781269733227897,0.0756571873537741,0.9182958340544896,0.0,0.0777093734606673,2.0,0.0015385477371424,0.0008169251660047,0.0797074285373836,0.000308195326155,0.0,0.0025451572032789,0.0003469450801465,0.0019665117880982,0.0706678423408219
368,0.4182,0.6051966995733283,0.0,0.0,1.7994984847926236,0.0,0.0,0.0,0.001487261425501,0.0,0.0,0.0,0.0,0.0002157433283482,0.0008791200594207,0.0,0.0,0.0007936554358092,0.0,0.0014338285900614,0.0266521023258925,0.0,0.0841426131484796,0.0,1.3333333333333333,2.7548875021634687,0.0807215652318397,0.0781232221343032,0.9182958340544896,0.0,0.0807615531680668,2.0,0.0017642009615106,0.0006142964857535,0.0813636923180021,0.0002803066514287,0.0,0.0018600485359455,0.0004163592062077,0.0025250184704801,0.076769667533461
369,0.7391,0.5532808951255823,0.0,0.0,1.5635462689904045,0.0,0.0,0.0,0.0037557827495599,0.0,0.0,0.0,0.0,0.0005662094622042,0.0033219226417524,0.0,0.0,0.0008351864437337,0.0,0.0037169064580412,0.0182234985731981,0.0,0.0650900074734252,0.0,1.3333333333333333,5.509775004326937,0.0703911668683287,0.0715742143125114,0.9182958340544896,0.0,0.0677094708121379,2.0,0.0004981450691978,0.0003293029056438,0.0675502984581584,0.0017680563163939,0.0,0.0008443857521394,0.0006666228216992,0.0016735596162031,0.0609400887340164
